tgDataLogger2 started logging at time 03202017_133234, with 48 sensors on 1 senseable objects.
time,0_rod(rod).X,0_rod(rod).Y,0_rod(rod).Z,0_rod(rod).Euler1,0_rod(rod).Euler2,0_rod(rod).Euler3,0_rod(rod).mass,1_rod(rod).X,1_rod(rod).Y,1_rod(rod).Z,1_rod(rod).Euler1,1_rod(rod).Euler2,1_rod(rod).Euler3,1_rod(rod).mass,2_rod(rod).X,2_rod(rod).Y,2_rod(rod).Z,2_rod(rod).Euler1,2_rod(rod).Euler2,2_rod(rod).Euler3,2_rod(rod).mass,3_rod(rod).X,3_rod(rod).Y,3_rod(rod).Z,3_rod(rod).Euler1,3_rod(rod).Euler2,3_rod(rod).Euler3,3_rod(rod).mass,4_rod(rod).X,4_rod(rod).Y,4_rod(rod).Z,4_rod(rod).Euler1,4_rod(rod).Euler2,4_rod(rod).Euler3,4_rod(rod).mass,5_rod(rod).X,5_rod(rod).Y,5_rod(rod).Z,5_rod(rod).Euler1,5_rod(rod).Euler2,5_rod(rod).Euler3,5_rod(rod).mass,6_rod(rod).X,6_rod(rod).Y,6_rod(rod).Z,6_rod(rod).Euler1,6_rod(rod).Euler2,6_rod(rod).Euler3,6_rod(rod).mass,7_rod(rod).X,7_rod(rod).Y,7_rod(rod).Z,7_rod(rod).Euler1,7_rod(rod).Euler2,7_rod(rod).Euler3,7_rod(rod).mass,8_rod(rod).X,8_rod(rod).Y,8_rod(rod).Z,8_rod(rod).Euler1,8_rod(rod).Euler2,8_rod(rod).Euler3,8_rod(rod).mass,9_rod(rod).X,9_rod(rod).Y,9_rod(rod).Z,9_rod(rod).Euler1,9_rod(rod).Euler2,9_rod(rod).Euler3,9_rod(rod).mass,10_rod(rod).X,10_rod(rod).Y,10_rod(rod).Z,10_rod(rod).Euler1,10_rod(rod).Euler2,10_rod(rod).Euler3,10_rod(rod).mass,11_rod(rod).X,11_rod(rod).Y,11_rod(rod).Z,11_rod(rod).Euler1,11_rod(rod).Euler2,11_rod(rod).Euler3,11_rod(rod).mass,12_SCA(string).RestLen,12_SCA(string).CurrLen,12_SCA(string).Tension,13_SCA(string).RestLen,13_SCA(string).CurrLen,13_SCA(string).Tension,14_SCA(string).RestLen,14_SCA(string).CurrLen,14_SCA(string).Tension,15_SCA(string).RestLen,15_SCA(string).CurrLen,15_SCA(string).Tension,16_SCA(string).RestLen,16_SCA(string).CurrLen,16_SCA(string).Tension,17_SCA(string).RestLen,17_SCA(string).CurrLen,17_SCA(string).Tension,18_SCA(string).RestLen,18_SCA(string).CurrLen,18_SCA(string).Tension,19_SCA(string).RestLen,19_SCA(string).CurrLen,19_SCA(string).Tension,20_SCA(string).RestLen,20_SCA(string).CurrLen,20_SCA(string).Tension,21_SCA(string).RestLen,21_SCA(string).CurrLen,21_SCA(string).Tension,22_SCA(string).RestLen,22_SCA(string).CurrLen,22_SCA(string).Tension,23_SCA(string).RestLen,23_SCA(string).CurrLen,23_SCA(string).Tension,24_SCA(string).RestLen,24_SCA(string).CurrLen,24_SCA(string).Tension,25_SCA(string).RestLen,25_SCA(string).CurrLen,25_SCA(string).Tension,26_SCA(string).RestLen,26_SCA(string).CurrLen,26_SCA(string).Tension,27_SCA(string).RestLen,27_SCA(string).CurrLen,27_SCA(string).Tension,28_SCA(string).RestLen,28_SCA(string).CurrLen,28_SCA(string).Tension,29_SCA(string).RestLen,29_SCA(string).CurrLen,29_SCA(string).Tension,30_SCA(string).RestLen,30_SCA(string).CurrLen,30_SCA(string).Tension,31_SCA(string).RestLen,31_SCA(string).CurrLen,31_SCA(string).Tension,32_SCA(string).RestLen,32_SCA(string).CurrLen,32_SCA(string).Tension,33_SCA(string).RestLen,33_SCA(string).CurrLen,33_SCA(string).Tension,34_SCA(string).RestLen,34_SCA(string).CurrLen,34_SCA(string).Tension,35_SCA(string).RestLen,35_SCA(string).CurrLen,35_SCA(string).Tension,36_SCA(string).RestLen,36_SCA(string).CurrLen,36_SCA(string).Tension,37_SCA(string).RestLen,37_SCA(string).CurrLen,37_SCA(string).Tension,38_SCA(string).RestLen,38_SCA(string).CurrLen,38_SCA(string).Tension,39_SCA(string).RestLen,39_SCA(string).CurrLen,39_SCA(string).Tension,40_SCA(string).RestLen,40_SCA(string).CurrLen,40_SCA(string).Tension,41_SCA(string).RestLen,41_SCA(string).CurrLen,41_SCA(string).Tension,42_SCA(string).RestLen,42_SCA(string).CurrLen,42_SCA(string).Tension,43_SCA(string).RestLen,43_SCA(string).CurrLen,43_SCA(string).Tension,44_SCA(string).RestLen,44_SCA(string).CurrLen,44_SCA(string).Tension,45_SCA(string).RestLen,45_SCA(string).CurrLen,45_SCA(string).Tension,46_SCA(string).RestLen,46_SCA(string).CurrLen,46_SCA(string).Tension,47_SCA(string).RestLen,47_SCA(string).CurrLen,47_SCA(string).Tension,
1.4893,0.213074,11.5221,-0.213053,0.52988,-0.146963,0.52993,0.0861219,2.39536,11.992,1.30456,0.53007,-0.147049,0.529951,0.0861219,1.94636,13.3611,-1.08156,0.527926,-0.139559,0.533434,0.0861219,1.89131,11.861,-1.36517,-1.45209,0.283055,0.316735,0.0903166,1.03732,11.2346,1.01775,-1.51732,0.329515,0.347237,0.0919998,1.2315,13.613,0.198485,-1.46208,0.326372,0.363192,0.0892445,2.88746,11.6237,-0.0324615,-0.432114,-0.0485719,-0.220436,0.0909582,0.624588,12.4741,-1.14937,-0.439757,-0.0316787,-0.138348,0.0925531,1.1444,12.7107,1.38797,-0.554294,-0.01404,-0.0520307,0.0893928,1.35786,12.775,0.212079,-0.585543,-0.356333,-1.0346,0.10845,1.41312,12.9717,0.236886,0.523934,0.354597,-1.17821,0.0982984,1.50794,10.8537,-0.322971,0.0643032,0.0515074,-1.35013,0.0915818,1.85682,1.85685,0.0241207,1.87539,1.8754,0.00776017,1.78003,1.78142,1.38987,1.7973,1.79766,0.36084,1.66148,1.66146,0,1.7497,1.7521,2.39959,1.69078,1.6908,0.0150251,1.76679,1.82629,59.4974,1.7414,1.74259,1.19223,1.77904,1.71217,0,1.66897,1.68627,17.3046,1.78096,1.78487,3.91596,1.87208,1.87059,0,1.61776,1.61839,0.639079,1.62728,1.62602,0,1.74764,1.74763,0,1.77114,1.76823,0,1.64088,1.64091,0.028925,1.85386,1.74632,0,1.51508,1.51514,0.0579947,1.64632,1.66749,21.167,1.89346,1.8939,0.44048,1.75275,1.75275,0.00191699,1.75199,1.75554,3.54978,1.80886,1.8089,0.0401839,1.56601,1.55862,0,1.90032,1.90035,0.0276434,1.64012,1.6402,0.083637,1.46592,1.47009,4.17491,1.69645,1.69321,0,1.49831,1.49838,0.0669125,2.27852,2.24042,0,1.98603,1.97398,0,2.00238,2.01288,10.5009,1.87412,1.87587,1.75192,1.85573,1.88784,32.1095,
1.4894,0.213072,11.522,-0.213052,0.529878,-0.146962,0.529931,0.0861219,2.39535,11.992,1.30455,0.530098,-0.147062,0.52996,0.0861219,1.94533,13.3608,-1.08216,0.528011,-0.139218,0.533481,0.0861219,1.89117,11.8609,-1.36537,-1.4522,0.283004,0.316524,0.0903166,1.03732,11.2345,1.01775,-1.51732,0.329515,0.347232,0.0919998,1.23149,13.6129,0.198487,-1.46207,0.326366,0.363194,0.0892445,2.88746,11.6237,-0.0324614,-0.432115,-0.0485721,-0.220436,0.0909582,0.624638,12.474,-1.1494,-0.439822,-0.031792,-0.138386,0.0925531,1.14427,12.7106,1.38788,-0.554158,-0.0140145,-0.0521557,0.0893928,1.35887,12.7752,0.212821,-0.585768,-0.356855,-1.03402,0.10845,1.41312,12.9717,0.236886,0.523934,0.354597,-1.17821,0.0982984,1.50793,10.8537,-0.322968,0.0643092,0.0515157,-1.35013,0.0915818,1.85682,1.85685,0.0249466,1.87539,1.87541,0.0114278,1.78003,1.78155,1.52226,1.7973,1.79772,0.419923,1.66148,1.66146,0,1.7497,1.75228,2.57732,1.69078,1.6908,0.017207,1.76679,1.82706,60.2714,1.7414,1.7427,1.29824,1.77904,1.7108,0,1.66897,1.68693,17.9625,1.78096,1.78519,4.23422,1.87208,1.87047,0,1.61776,1.61845,0.693871,1.62728,1.6259,0,1.74764,1.74763,0,1.77114,1.76802,0,1.64088,1.64091,0.032968,1.85386,1.74313,0,1.51508,1.51515,0.0665927,1.64632,1.66803,21.7094,1.89346,1.89395,0.485876,1.75275,1.75275,4.83841e-05,1.75199,1.75579,3.80712,1.80886,1.8089,0.0453892,1.56601,1.55825,0,1.90032,1.90036,0.0308162,1.64012,1.64022,0.0978817,1.46592,1.4704,4.48032,1.69645,1.69342,0,1.49831,1.49838,0.0692356,2.27852,2.2396,0,1.98603,1.97339,0,2.00238,2.01335,10.9637,1.87412,1.87605,1.93308,1.85573,1.88812,32.3936,
1.4895,0.213069,11.522,-0.213051,0.529876,-0.14696,0.529932,0.0861219,2.39534,11.9919,1.30455,0.53013,-0.147076,0.529968,0.0861219,1.94432,13.3606,-1.08274,0.528102,-0.138884,0.533523,0.0861219,1.89103,11.8609,-1.36559,-1.45231,0.28295,0.316303,0.0903166,1.03733,11.2345,1.01776,-1.51732,0.329515,0.347227,0.0919998,1.23149,13.6129,0.198489,-1.46206,0.32636,0.363197,0.0892445,2.88746,11.6236,-0.0324614,-0.432117,-0.0485722,-0.220435,0.0909582,0.624692,12.4739,-1.14942,-0.43989,-0.0319158,-0.138426,0.0925531,1.14415,12.7106,1.38777,-0.554017,-0.0139882,-0.0522853,0.0893928,1.35987,12.7754,0.213565,-0.585998,-0.357371,-1.03344,0.10845,1.41312,12.9716,0.236886,0.523934,0.354597,-1.17821,0.0982984,1.50793,10.8537,-0.322966,0.064316,0.0515249,-1.35012,0.0915818,1.85682,1.85685,0.0259547,1.87539,1.87541,0.0153801,1.78003,1.78169,1.66184,1.7973,1.79778,0.485046,1.66148,1.66146,0,1.7497,1.75246,2.76057,1.69078,1.6908,0.0194897,1.76679,1.82777,60.9785,1.7414,1.74281,1.40985,1.77904,1.70947,0,1.66897,1.68759,18.6235,1.78096,1.78552,4.5652,1.87208,1.87034,0,1.61776,1.61851,0.751237,1.62728,1.62577,0,1.74764,1.74763,0,1.77114,1.76781,0,1.64088,1.64092,0.0372362,1.85386,1.73995,0,1.51508,1.51516,0.0760117,1.64632,1.66856,22.2386,1.89346,1.894,0.53427,1.75275,1.75274,0,1.75199,1.75606,4.07131,1.80886,1.80891,0.0511222,1.56601,1.55789,0,1.90032,1.90036,0.0343005,1.64012,1.64023,0.113927,1.46592,1.47071,4.79421,1.69645,1.69365,0,1.49831,1.49838,0.0717259,2.27852,2.23877,0,1.98603,1.97281,0,2.00238,2.01379,11.41,1.87412,1.87624,2.12622,1.85573,1.88839,32.6566,
1.4896,0.213067,11.522,-0.21305,0.529874,-0.146958,0.529932,0.0861219,2.39532,11.9919,1.30455,0.530164,-0.147092,0.529978,0.0861219,1.94333,13.3604,-1.08331,0.528197,-0.138559,0.533559,0.0861219,1.89087,11.8608,-1.36581,-1.45243,0.282893,0.316072,0.0903166,1.03733,11.2345,1.01776,-1.51732,0.329514,0.347221,0.0919998,1.23148,13.6129,0.198491,-1.46205,0.326353,0.363201,0.0892445,2.88746,11.6236,-0.0324612,-0.432118,-0.0485723,-0.220435,0.0909582,0.624749,12.4739,-1.14945,-0.439962,-0.0320508,-0.138468,0.0925531,1.14401,12.7106,1.38766,-0.553872,-0.0139612,-0.0524194,0.0893928,1.36087,12.7756,0.214309,-0.586233,-0.357883,-1.03286,0.10845,1.41312,12.9716,0.236886,0.523933,0.354598,-1.17821,0.0982984,1.50792,10.8536,-0.322963,0.0643236,0.0515351,-1.35012,0.0915818,1.85682,1.85685,0.0271569,1.87539,1.87541,0.0196423,1.78003,1.78184,1.80865,1.7973,1.79785,0.556422,1.66148,1.66145,0,1.7497,1.75265,2.9492,1.69078,1.6908,0.021875,1.76679,1.82841,61.6175,1.7414,1.74292,1.52716,1.77904,1.70819,0,1.66897,1.68825,19.2865,1.78096,1.78587,4.90867,1.87208,1.8702,0,1.61776,1.61857,0.811175,1.62728,1.62564,0,1.74764,1.74762,0,1.77114,1.7676,0,1.64088,1.64092,0.0417305,1.85386,1.73677,0,1.51508,1.51517,0.0863363,1.64632,1.66907,22.7543,1.89346,1.89405,0.585769,1.75275,1.75274,0,1.75199,1.75633,4.3415,1.80886,1.80891,0.0574173,1.56601,1.55753,0,1.90032,1.90036,0.0380733,1.64012,1.64025,0.131869,1.46592,1.47103,5.11561,1.69645,1.69389,0,1.49831,1.49839,0.0744618,2.27852,2.23795,0,1.98603,1.97224,0,2.00238,2.01422,11.8393,1.87412,1.87645,2.3314,1.85573,1.88863,32.9007,
1.4897,0.213063,11.5219,-0.213048,0.529872,-0.146956,0.529933,0.0861219,2.39531,11.9918,1.30454,0.530201,-0.14711,0.529988,0.0861219,1.94234,13.3601,-1.08386,0.528296,-0.138243,0.533589,0.0861219,1.89071,11.8608,-1.36605,-1.45255,0.282832,0.315831,0.0903166,1.03734,11.2344,1.01777,-1.51732,0.329514,0.347215,0.0919998,1.23147,13.6129,0.198493,-1.46204,0.326345,0.363205,0.0892445,2.88747,11.6236,-0.032461,-0.43212,-0.0485723,-0.220434,0.0909582,0.62481,12.4738,-1.14949,-0.440037,-0.0321974,-0.138512,0.0925531,1.14387,12.7106,1.38755,-0.553723,-0.0139336,-0.0525578,0.0893928,1.36187,12.7758,0.215054,-0.586474,-0.358391,-1.03227,0.10845,1.41312,12.9716,0.236886,0.523933,0.354598,-1.17821,0.0982984,1.50791,10.8536,-0.32296,0.0643319,0.0515464,-1.35012,0.0915818,1.85682,1.85685,0.0287058,1.87539,1.87542,0.024242,1.78003,1.78199,1.96273,1.7973,1.79793,0.634236,1.66148,1.66145,0,1.7497,1.75284,3.14306,1.69078,1.69081,0.0243645,1.76679,1.82898,62.1872,1.7414,1.74305,1.65015,1.77904,1.70694,0,1.66897,1.68892,19.9506,1.78096,1.78622,5.26434,1.87208,1.87006,0,1.61776,1.61863,0.873683,1.62728,1.6255,0,1.74764,1.74762,0,1.77114,1.76738,0,1.64088,1.64093,0.0464797,1.85386,1.73361,0,1.51508,1.51518,0.0983969,1.64632,1.66957,23.2562,1.89346,1.8941,0.640453,1.75275,1.75274,0,1.75199,1.7566,4.61689,1.80886,1.80892,0.0643093,1.56601,1.55719,0,1.90032,1.90037,0.0417925,1.64012,1.64027,0.151766,1.46592,1.47136,5.44349,1.69645,1.69416,0,1.49831,1.49839,0.0776421,2.27852,2.23712,0,1.98603,1.97167,0,2.00238,2.01463,12.251,1.87412,1.87666,2.54866,1.85573,1.88886,33.1281,
1.4898,0.21306,11.5219,-0.213047,0.529869,-0.146954,0.529934,0.0861219,2.39529,11.9918,1.30454,0.530241,-0.147129,0.53,0.0861219,1.94137,13.3599,-1.08439,0.5284,-0.137939,0.533614,0.0861219,1.89054,11.8607,-1.3663,-1.45268,0.282769,0.315581,0.0903166,1.03734,11.2344,1.01778,-1.51732,0.329514,0.347208,0.0919998,1.23146,13.6128,0.198496,-1.46202,0.326337,0.363209,0.0892445,2.88747,11.6235,-0.0324609,-0.432121,-0.0485724,-0.220434,0.0909582,0.624875,12.4737,-1.14952,-0.440115,-0.0323564,-0.138559,0.0925531,1.14373,12.7106,1.38743,-0.553571,-0.0139054,-0.0527001,0.0893928,1.36287,12.776,0.215801,-0.586721,-0.358892,-1.03169,0.10845,1.41312,12.9715,0.236886,0.523933,0.354599,-1.17821,0.0982984,1.5079,10.8536,-0.322957,0.0643412,0.0515589,-1.35011,0.0915818,1.85682,1.85685,0.0306092,1.87539,1.87542,0.0292162,1.78003,1.78216,2.1241,1.7973,1.79801,0.71867,1.66148,1.66144,0,1.7497,1.75304,3.34148,1.69078,1.69081,0.0269604,1.76679,1.82948,62.6902,1.7414,1.74318,1.77866,1.77904,1.70574,0,1.66897,1.68958,20.6145,1.78096,1.78659,5.6311,1.87208,1.86992,0,1.61776,1.61869,0.938627,1.62728,1.62535,0,1.74764,1.74762,0,1.77114,1.76716,0,1.64088,1.64093,0.0515127,1.85386,1.73045,0,1.51508,1.5152,0.112279,1.64632,1.67006,23.7441,1.89346,1.89416,0.698394,1.75275,1.75273,0,1.75199,1.75688,4.89668,1.80886,1.80893,0.0718345,1.56601,1.55685,0,1.90032,1.90037,0.0454928,1.64012,1.64029,0.173672,1.46592,1.47169,5.77696,1.69645,1.69445,0,1.49831,1.49839,0.0812633,2.27852,2.23629,0,1.98603,1.9711,0,2.00238,2.01503,12.6444,1.87412,1.87689,2.77804,1.85573,1.88907,33.3394,
1.4899,0.213056,11.5219,-0.213046,0.529866,-0.146951,0.529934,0.0861219,2.39527,11.9917,1.30453,0.530284,-0.14715,0.530012,0.0861219,1.94041,13.3597,-1.08491,0.528506,-0.137647,0.533635,0.0861219,1.89037,11.8606,-1.36656,-1.45281,0.282702,0.315321,0.0903166,1.03735,11.2344,1.01778,-1.51732,0.329514,0.3472,0.0919998,1.23145,13.6128,0.198499,-1.46201,0.326327,0.363214,0.0892445,2.88747,11.6235,-0.0324607,-0.432123,-0.0485723,-0.220434,0.0909582,0.624943,12.4736,-1.14956,-0.440197,-0.0325281,-0.138608,0.0925531,1.14358,12.7106,1.38731,-0.553415,-0.0138767,-0.0528462,0.0893928,1.36387,12.7762,0.216548,-0.586975,-0.359389,-1.03111,0.10845,1.41312,12.9715,0.236886,0.523932,0.354599,-1.17822,0.0982984,1.50789,10.8536,-0.322953,0.0643513,0.0515727,-1.3501,0.0915818,1.85682,1.85686,0.0328768,1.87539,1.87543,0.0346014,1.78003,1.78232,2.29275,1.7973,1.79811,0.809886,1.66148,1.66144,0,1.7497,1.75324,3.5436,1.69078,1.69081,0.0296652,1.76679,1.82992,63.1307,1.7414,1.74331,1.91242,1.77904,1.70458,0,1.66897,1.69024,21.2773,1.78096,1.78696,6.00749,1.87208,1.86977,0,1.61776,1.61876,1.00582,1.62728,1.6252,0,1.74764,1.74761,0,1.77114,1.76694,0,1.64088,1.64094,0.0568585,1.85386,1.7273,0,1.51508,1.51521,0.12807,1.64632,1.67054,24.2177,1.89346,1.89422,0.75966,1.75275,1.75273,0,1.75199,1.75717,5.18011,1.80886,1.80894,0.0800293,1.56601,1.55652,0,1.90032,1.90037,0.0492085,1.64012,1.64032,0.197633,1.46592,1.47203,6.11516,1.69645,1.69476,0,1.49831,1.4984,0.0853236,2.27852,2.23546,0,1.98603,1.97053,0,2.00238,2.0154,13.0192,1.87412,1.87714,3.01954,1.85573,1.88926,33.5348,
1.49,0.213052,11.5218,-0.213045,0.529863,-0.146948,0.529935,0.0861219,2.39525,11.9917,1.30453,0.530331,-0.147173,0.530025,0.0861219,1.93947,13.3594,-1.08541,0.528612,-0.13737,0.533652,0.0861219,1.89018,11.8606,-1.36682,-1.45295,0.282633,0.315054,0.0903166,1.03736,11.2343,1.01779,-1.51731,0.329514,0.347192,0.0919998,1.23144,13.6128,0.198502,-1.462,0.326317,0.36322,0.0892445,2.88747,11.6235,-0.0324606,-0.432126,-0.0485722,-0.220434,0.0909582,0.625015,12.4735,-1.14959,-0.440282,-0.0327133,-0.13866,0.0925531,1.14343,12.7106,1.38719,-0.553257,-0.0138476,-0.052996,0.0893928,1.36487,12.7764,0.217296,-0.587236,-0.359879,-1.03054,0.10845,1.41312,12.9715,0.236885,0.523932,0.3546,-1.17822,0.0982984,1.50788,10.8535,-0.322948,0.0643625,0.0515878,-1.3501,0.0915818,1.85682,1.85686,0.0355208,1.87539,1.87543,0.040433,1.78003,1.7825,2.46868,1.7973,1.7982,0.90803,1.66148,1.66143,0,1.7497,1.75345,3.7486,1.69078,1.69082,0.032482,1.76679,1.8303,63.5124,1.7414,1.74345,2.05118,1.77904,1.70346,0,1.66897,1.6909,21.9377,1.78096,1.78735,6.39209,1.87208,1.86962,0,1.61776,1.61883,1.07507,1.62728,1.62504,0,1.74764,1.74761,0,1.77114,1.76671,0,1.64088,1.64094,0.0625464,1.85386,1.72416,0,1.51508,1.51523,0.145857,1.64632,1.671,24.6766,1.89346,1.89429,0.824317,1.75275,1.75272,0,1.75199,1.75745,5.46639,1.80886,1.80895,0.0889305,1.56601,1.5562,0,1.90032,1.90038,0.0529741,1.64012,1.64034,0.223694,1.46592,1.47237,6.4572,1.69645,1.6951,0,1.49831,1.4984,0.0898224,2.27852,2.23462,0,1.98603,1.96997,0,2.00238,2.01576,13.3749,1.87412,1.87739,3.27311,1.85573,1.88944,33.7146,
1.4901,0.213047,11.5218,-0.213043,0.52986,-0.146945,0.529936,0.0861219,2.39523,11.9916,1.30452,0.530381,-0.147198,0.530038,0.0861219,1.93853,13.3592,-1.0859,0.528718,-0.137108,0.533665,0.0861219,1.89,11.8605,-1.3671,-1.45309,0.282561,0.314779,0.0903166,1.03737,11.2343,1.0178,-1.51731,0.329513,0.347183,0.0919998,1.23143,13.6128,0.198505,-1.46198,0.326306,0.363226,0.0892445,2.88747,11.6234,-0.0324606,-0.432128,-0.0485721,-0.220434,0.0909582,0.625092,12.4734,-1.14963,-0.44037,-0.0329124,-0.138714,0.0925531,1.14327,12.7105,1.38706,-0.553095,-0.0138181,-0.0531491,0.0893928,1.36587,12.7766,0.218045,-0.587505,-0.360364,-1.02996,0.10845,1.41312,12.9714,0.236885,0.523931,0.354601,-1.17822,0.0982984,1.50786,10.8535,-0.322944,0.0643748,0.0516044,-1.35009,0.0915818,1.85682,1.85686,0.0385547,1.87539,1.87544,0.0467459,1.78003,1.78268,2.65185,1.7973,1.79831,1.01323,1.66148,1.66142,0,1.7497,1.75366,3.95569,1.69078,1.69082,0.0354138,1.76679,1.83063,63.8389,1.7414,1.74359,2.19469,1.77904,1.70237,0,1.66897,1.69156,22.5949,1.78096,1.78774,6.78352,1.87208,1.86946,0,1.61776,1.6189,1.14621,1.62728,1.62488,0,1.74764,1.7476,0,1.77114,1.76649,0,1.64088,1.64095,0.0686056,1.85386,1.72103,0,1.51508,1.51525,0.165728,1.64632,1.67144,25.1208,1.89346,1.89435,0.892428,1.75275,1.75272,0,1.75199,1.75774,5.75474,1.80886,1.80896,0.0985751,1.56601,1.55589,0,1.90032,1.90038,0.0568245,1.64012,1.64037,0.251895,1.46592,1.47272,6.80222,1.69645,1.69546,0,1.49831,1.49841,0.09476,2.27852,2.23379,0,1.98603,1.96941,0,2.00238,2.01609,13.7109,1.87412,1.87765,3.53871,1.85573,1.88961,33.8791,
1.4902,0.213041,11.5218,-0.213042,0.529856,-0.146941,0.529937,0.0861219,2.39521,11.9916,1.30452,0.530433,-0.147224,0.530053,0.0861219,1.93761,13.359,-1.08637,0.528823,-0.136865,0.533677,0.0861219,1.8898,11.8604,-1.36739,-1.45323,0.282486,0.314497,0.0903166,1.03738,11.2342,1.01781,-1.51731,0.329513,0.347173,0.0919998,1.23142,13.6127,0.198509,-1.46196,0.326293,0.363233,0.0892445,2.88747,11.6234,-0.0324607,-0.43213,-0.0485718,-0.220434,0.0909582,0.625172,12.4732,-1.14967,-0.440462,-0.0331261,-0.13877,0.0925531,1.1431,12.7105,1.38692,-0.552931,-0.0137883,-0.0533055,0.0893928,1.36686,12.7767,0.218795,-0.587782,-0.360841,-1.02938,0.10845,1.41312,12.9714,0.236885,0.523931,0.354602,-1.17822,0.0982984,1.50785,10.8535,-0.322939,0.0643881,0.0516225,-1.35008,0.0915818,1.85682,1.85687,0.0419937,1.87539,1.87545,0.0535739,1.78003,1.78287,2.84222,1.7973,1.79842,1.12558,1.66148,1.66141,0,1.7497,1.75386,4.16416,1.69078,1.69082,0.0384641,1.76679,1.8309,64.1137,1.7414,1.74374,2.34274,1.77904,1.70133,0,1.66897,1.69221,23.2477,1.78096,1.78814,7.18044,1.87208,1.8693,0,1.61776,1.61897,1.21908,1.62728,1.6247,0,1.74764,1.7476,0,1.77114,1.76627,0,1.64088,1.64095,0.0750653,1.85386,1.71791,0,1.51508,1.51527,0.187769,1.64632,1.67187,25.5499,1.89346,1.89443,0.964052,1.75275,1.75271,0,1.75199,1.75803,6.04436,1.80886,1.80897,0.109,1.56601,1.55559,0,1.90032,1.90039,0.0607946,1.64012,1.6404,0.282272,1.46592,1.47306,7.14933,1.69645,1.69584,0,1.49831,1.49841,0.100137,2.27852,2.23296,0,1.98603,1.96886,0,2.00238,2.01641,14.027,1.87412,1.87793,3.81622,1.85573,1.88976,34.0287,
1.4903,0.213035,11.5217,-0.21304,0.529852,-0.146937,0.529938,0.0861219,2.39518,11.9915,1.30451,0.53049,-0.147253,0.530069,0.0861219,1.9367,13.3588,-1.08683,0.528924,-0.13664,0.533687,0.0861219,1.8896,11.8604,-1.36768,-1.45338,0.282409,0.314208,0.0903166,1.03739,11.2342,1.01782,-1.51731,0.329513,0.347162,0.0919998,1.23141,13.6127,0.198513,-1.46195,0.32628,0.36324,0.0892445,2.88747,11.6233,-0.0324607,-0.432133,-0.0485715,-0.220434,0.0909582,0.625257,12.4731,-1.14972,-0.440557,-0.0333548,-0.138829,0.0925531,1.14294,12.7105,1.38678,-0.552765,-0.0137582,-0.0534648,0.0893928,1.36786,12.7769,0.219546,-0.588067,-0.361313,-1.0288,0.10845,1.41312,12.9713,0.236884,0.52393,0.354603,-1.17822,0.0982984,1.50783,10.8534,-0.322933,0.0644027,0.0516421,-1.35007,0.0915818,1.85682,1.85687,0.045852,1.87539,1.87546,0.0610027,1.78003,1.78307,3.03957,1.7973,1.79854,1.24518,1.66148,1.6614,0,1.7497,1.75407,4.37332,1.69078,1.69082,0.0417661,1.76679,1.83113,64.34,1.7414,1.74389,2.49508,1.77904,1.70032,0,1.66897,1.69286,23.8951,1.78096,1.78854,7.58155,1.87208,1.86914,0,1.61776,1.61905,1.29352,1.62728,1.62452,0,1.74764,1.74759,0,1.77114,1.76605,0,1.64088,1.64096,0.081762,1.85386,1.7148,0,1.51508,1.5153,0.212067,1.64632,1.67228,25.9638,1.89346,1.8945,1.03924,1.75275,1.7527,0,1.75199,1.75832,6.33444,1.80886,1.80898,0.120893,1.56601,1.5553,0,1.90032,1.90039,0.0649199,1.64012,1.64044,0.314854,1.46592,1.47341,7.49766,1.69645,1.69625,0,1.49831,1.49842,0.105922,2.27852,2.23213,0,1.98603,1.96831,0,2.00238,2.01671,14.3227,1.87412,1.87822,4.10551,1.85573,1.88989,34.1639,
